country_region,report_date,anosmia_score,ageusia_score,fever_score,cough_score,breath_shortness_score,anxiety_score,depression_score,insomnia_score,anosmia_7day_avg,ageusia_7day_avg,new_confirmed,new_deceased,new_hospitalized_patients,current_intensive_care_patients,mobility_workplaces,mobility_residential,stringency_index,population_density,gdp_per_capita_usd,confirmed_7day_avg,cases_per_100k
Australia,2020-05-24,0.09,0.08,4.75,4.64,0.98,12.17,7.42,4.22,0.12000000000000001,0.068571428571428575,4,0,,5,-23,9,67.13,3.319,54907,10.0,0.015686347712759913
Australia,2020-05-25,0.08,0.09,4.98,4.67,0.99,12.8,7.69,4.43,0.10714285714285715,0.072857142857142856,9,0,,5,-22,12,65.28,3.319,54907,10.0,0.035294282353709808
Australia,2020-05-26,0.09,0.07,5.33,4.75,1.01,12.7,7.62,4.57,0.10142857142857142,0.074285714285714288,15,0,,5,-20,12,65.28,3.319,54907,11.0,0.058823803922849686
Australia,2020-05-27,0.08,0.05,5.24,4.9,1.03,12.88,7.42,4.45,0.098571428571428574,0.071428571428571425,11,0,,6,-20,13,65.28,3.319,54907,10.714285714285714,0.04313745621008977
Australia,2020-05-28,0.1,0.07,4.89,4.63,1.01,12.12,7.15,4.18,0.1,0.072857142857142856,18,0,,5,-20,13,65.28,3.319,54907,12.428571428571429,0.070588564707419615
Australia,2020-05-29,0.09,0.08,4.27,4.47,0.88,10.11,6.05,3.74,0.09571428571428571,0.074285714285714288,17,0,,4,-19,12,63.43,3.319,54907,12.714285714285714,0.066666977779229641
Australia,2020-05-30,0.08,0.07,4.23,5.06,0.96,10.52,6.38,3.72,0.087142857142857147,0.072857142857142856,11,0,,4,-14,8,63.43,3.319,54907,12.142857142857142,0.04313745621008977
Australia,2020-05-31,0.11,0.06,4.79,4.9,1.03,12.38,7.23,5.08,0.09,0.07,12,0,,4,-18,8,63.43,3.319,54907,13.285714285714286,0.047059043138279744
Australia,2020-06-01,0.09,0.07,4.92,5.14,1.03,12.41,7.34,4.55,0.091428571428571428,0.067142857142857143,8,0,,4,-24,12,62.04,3.319,54907,13.142857142857142,0.031372695425519827
Australia,2020-06-02,0.12,0.06,4.9,5.17,0.99,12.18,7.29,4.35,0.09571428571428571,0.065714285714285711,17,0,,4,-18,12,62.04,3.319,54907,13.428571428571429,0.066666977779229641
Australia,2020-06-03,0.14,0.07,4.89,5.15,0.95,12.14,7.29,4.31,0.10428571428571429,0.068571428571428575,8,0,,5,-18,12,62.04,3.319,54907,13.0,0.031372695425519827
Australia,2020-06-04,0.1,0.06,4.76,5.1,0.94,11.6,6.84,4.04,0.10428571428571429,0.067142857142857143,10,0,,4,-18,11,62.04,3.319,54907,11.857142857142858,0.039215869281899789
Australia,2020-06-05,0.1,0.07,4.24,4.92,0.85,10.03,5.98,3.73,0.10571428571428572,0.065714285714285711,11,0,,2,-17,10,62.04,3.319,54907,11.0,0.04313745621008977
Australia,2020-06-06,0.08,0.06,4.35,5.01,0.82,10.27,6.19,3.61,0.10571428571428572,0.0642857142857143,2,0,,4,-14,6,62.04,3.319,54907,9.7142857142857135,0.0078431738563799567
Australia,2020-06-07,0.08,0.06,4.44,5.4,0.95,11.37,6.76,3.94,0.10142857142857144,0.0642857142857143,5,0,,3,-18,5,62.04,3.319,54907,8.7142857142857135,0.019607934640949894
Australia,2020-06-08,0.09,0.08,5.02,5.79,0.99,12.7,7.48,4.29,0.10142857142857144,0.065714285714285711,5,0,,3,-52,14,62.04,3.319,54907,8.2857142857142865,0.019607934640949894
Australia,2020-06-09,0.11,0.08,5.17,5.88,0.98,12.79,7.46,4.44,0.1,0.068571428571428575,2,0,,2,-18,10,60.19,3.319,54907,6.1428571428571432,0.0078431738563799567
Australia,2020-06-10,0.1,0.07,5.05,5.75,1.04,12.73,7.49,4.44,0.094285714285714292,0.068571428571428575,7,0,,3,-17,11,60.19,3.319,54907,6.0,0.027451108497329849
Australia,2020-06-11,0.08,0.07,4.85,5.72,0.94,12.25,7.03,4.24,0.091428571428571428,0.07,9,0,,2,-16,11,60.19,3.319,54907,5.8571428571428568,0.035294282353709808
Australia,2020-06-12,0.09,0.06,4.3,5.38,0.83,10.47,6.18,4.08,0.09,0.068571428571428575,9,0,,2,-15,10,50.46,3.319,54907,5.5714285714285712,0.035294282353709808
Australia,2020-06-13,0.1,0.07,4.36,5.33,0.89,11.12,6.5,3.97,0.09285714285714286,0.07,12,0,,2,-8,7,50.46,3.319,54907,7.0,0.047059043138279744
Australia,2020-06-14,0.11,0.07,5.04,5.92,1.01,13.52,8.48,4.45,0.097142857142857142,0.071428571428571438,18,0,,3,-14,7,50.46,3.319,54907,8.8571428571428577,0.070588564707419615
Australia,2020-06-15,0.11,0.08,5.05,6.12,1.01,13.4,8.14,4.63,0.1,0.071428571428571438,15,0,,4,-14,9,50.46,3.319,54907,10.285714285714286,0.058823803922849686
Australia,2020-06-16,0.12,0.06,4.89,6.1,0.94,13.06,7.79,4.62,0.10142857142857142,0.068571428571428575,12,0,,3,-16,10,50.46,3.319,54907,11.714285714285714,0.047059043138279744
Australia,2020-06-17,0.11,0.05,4.83,6.06,0.88,12.66,7.5,4.52,0.10285714285714286,0.065714285714285711,23,0,,3,-16,10,50.46,3.319,54907,14.0,0.0901964993483695
Australia,2020-06-18,0.1,0.06,4.67,5.79,0.84,12.31,7.12,4.15,0.10571428571428572,0.0642857142857143,21,0,,2,-16,10,50.46,3.319,54907,15.714285714285714,0.082353325491989551
Australia,2020-06-19,0.11,0.06,4.17,5.53,0.78,10.3,6.13,3.78,0.10857142857142857,0.0642857142857143,20,0,,2,-15,9,50.46,3.319,54907,17.285714285714285,0.078431738563799577
Australia,2020-06-20,0.12,0.05,4.43,5.71,0.78,10.4,6.25,3.63,0.11142857142857143,0.06142857142857143,26,0,,3,-8,6,50.46,3.319,54907,19.285714285714285,0.10196126013293944
Australia,2020-06-21,0.11,0.09,5.21,6.32,0.92,12.35,7.32,4.13,0.11142857142857143,0.064285714285714279,25,0,,2,-13,6,50.46,3.319,54907,20.285714285714285,0.098039673204749461
Australia,2020-06-22,0.11,0.07,5.46,6.42,0.93,12.2,7.29,4.27,0.11142857142857143,0.062857142857142861,18,0,,2,-16,9,50.46,3.319,54907,20.714285714285715,0.070588564707419615
Australia,2020-06-23,0.12,0.06,5.41,6.53,0.92,11.95,7.19,4.27,0.11142857142857143,0.062857142857142861,20,0,,3,-18,10,52.31,3.319,54907,21.857142857142858,0.078431738563799577
Australia,2020-06-24,0.1,0.07,5.25,6.53,0.9,11.87,6.96,4.11,0.11,0.065714285714285711,30,1,,2,-16,10,52.31,3.319,54907,22.857142857142858,0.11764760784569937
Australia,2020-06-25,0.11,0.06,5.12,6.42,0.82,11.18,6.6,3.97,0.11142857142857143,0.065714285714285711,36,0,,2,-16,9,52.31,3.319,54907,25.0,0.14117712941483923
Australia,2020-06-26,0.09,0.06,4.53,6.81,0.73,9.99,5.98,3.6,0.10857142857142857,0.065714285714285711,37,0,,1,-15,9,52.31,3.319,54907,27.428571428571427,0.1450987163430292
Australia,2020-06-27,0.1,0.07,4.5,6.13,0.79,10.08,6.1,3.57,0.10571428571428572,0.068571428571428575,47,0,,1,-9,6,52.31,3.319,54907,30.428571428571427,0.184314585624929
Australia,2020-06-28,0.1,0.07,4.89,6.5,0.88,11.58,6.86,3.92,0.10428571428571429,0.065714285714285711,53,0,,1,-12,6,52.31,3.319,54907,34.428571428571431,0.20784410719406887
Australia,2020-06-29,0.13,0.06,5.24,6.51,0.86,11.27,6.95,4.04,0.10714285714285715,0.0642857142857143,85,0,,1,-19,9,52.31,3.319,54907,44.0,0.33333488889614815
Australia,2020-06-30,0.09,0.06,5.1,6.42,0.85,11.22,6.64,4.21,0.10285714285714286,0.0642857142857143,71,0,,1,-20,10,52.31,3.319,54907,51.285714285714285,0.27843267190148846
Australia,2020-07-01,0.1,0.07,4.96,6.27,0.82,11.02,6.49,4.24,0.10285714285714286,0.0642857142857143,87,0,,3,-20,10,68.98,3.319,54907,59.428571428571431,0.34117806275252816
Australia,2020-07-02,0.09,0.06,4.77,6.15,0.77,10.55,6.24,3.96,0.1,0.0642857142857143,86,0,,5,-21,10,68.98,3.319,54907,66.571428571428569,0.33725647582433815
Australia,2020-07-03,0.11,0.07,4.44,5.84,0.75,9.81,5.89,3.75,0.10285714285714286,0.065714285714285711,66,0,,7,-20,9,68.98,3.319,54907,70.714285714285708,0.25882473726053856
Australia,2020-07-04,0.1,0.07,4.39,5.78,0.77,10.15,6.04,3.7,0.10285714285714286,0.065714285714285711,115,0,,4,-10,6,68.98,3.319,54907,80.428571428571431,0.45098249674184759
Australia,2020-07-05,0.09,0.08,4.69,6.22,0.86,10.89,6.56,4.04,0.10142857142857142,0.067142857142857143,94,0,,4,-14,5,68.98,3.319,54907,86.285714285714292,0.368629171249858
Australia,2020-07-06,0.09,0.08,4.97,6.42,0.86,11.12,6.53,4.16,0.09571428571428571,0.07,140,2,,6,-26,10,68.98,3.319,54907,94.142857142857139,0.549022169946597
Australia,2020-07-07,0.1,0.06,4.99,6.2,0.84,10.73,6.34,3.98,0.097142857142857142,0.07,199,0,,10,-27,10,68.98,3.319,54907,112.42857142857143,0.78039579870980569
Australia,2020-07-08,0.12,0.07,5.06,5.93,0.83,10.64,6.47,4.05,0.1,0.07,147,0,,8,-26,10,75.46,3.319,54907,121.0,0.57647327844392682
Australia,2020-07-09,0.09,0.06,5.08,5.92,0.79,10.47,6.06,3.94,0.1,0.07,182,0,,10,-27,11,75.46,3.319,54907,134.71428571428572,0.7137288209305761
Australia,2020-07-10,0.1,0.07,4.7,5.81,0.78,9.85,5.86,3.77,0.098571428571428574,0.07,307,0,,13,-26,11,75.46,3.319,54907,169.14285714285714,1.2039271869543235
Australia,2020-07-11,0.1,0.07,4.85,5.65,0.86,10.12,6.03,3.71,0.098571428571428574,0.07,227,1,,16,-12,8,75.46,3.319,54907,185.14285714285714,0.89020023269912507
Australia,2020-07-12,0.1,0.09,5.6,6.24,0.91,11.48,6.7,4.25,0.1,0.071428571428571425,278,1,,17,-15,6,75.46,3.319,54907,211.42857142857142,1.0902011660368141
Australia,2020-07-13,0.11,0.07,6.56,6.29,0.95,11.47,6.93,4.33,0.10285714285714286,0.07,192,0,,18,-23,10,71.76,3.319,54907,218.85714285714286,0.7529446902124759
Australia,2020-07-14,0.13,0.07,5.54,6.16,0.91,11.32,6.64,4.34,0.10714285714285715,0.071428571428571438,284,2,,27,-25,11,71.76,3.319,54907,231.0,1.1137306876059538
Australia,2020-07-15,0.12,0.09,5.42,6.08,0.87,11.28,6.56,4.32,0.10714285714285715,0.074285714285714288,259,1,,28,-23,11,71.76,3.319,54907,247.0,1.0156910144012046
Australia,2020-07-16,0.1,0.08,5.3,5.9,0.85,10.85,6.39,4.05,0.10857142857142857,0.077142857142857152,330,2,,30,-23,11,68.06,3.319,54907,268.14285714285717,1.2941236863026928
Australia,2020-07-17,0.12,0.12,4.83,5.62,0.79,9.97,5.72,3.75,0.11142857142857143,0.084285714285714283,438,3,,32,-22,10,68.06,3.319,54907,286.85714285714283,1.7176550745472106
Australia,2020-07-18,0.12,0.17,4.68,5.58,1.0,10.21,6.1,3.8,0.11428571428571428,0.098571428571428574,233,3,,26,-11,7,68.06,3.319,54907,287.71428571428572,0.91372975426826508
Australia,2020-07-19,0.12,0.1,5.3,5.92,0.99,11.78,6.79,4.18,0.11714285714285715,0.1,381,3,,29,-15,6,68.06,3.319,54907,302.42857142857144,1.4941246196403819
Australia,2020-07-20,0.11,0.09,5.44,5.99,0.92,12.2,7.19,4.46,0.11714285714285715,0.10285714285714286,281,1,,33,-19,9,68.06,3.319,54907,315.14285714285717,1.1019659268213839
Australia,2020-07-21,0.09,0.08,5.53,6.04,0.94,12.07,7.28,4.34,0.11142857142857143,0.10428571428571429,387,3,,38,-19,10,68.06,3.319,54907,329.85714285714283,1.5176541412095217
Australia,2020-07-22,0.1,0.07,5.4,5.95,0.94,11.94,7.48,4.29,0.10857142857142857,0.10142857142857144,502,2,,42,-17,10,68.06,3.319,54907,364.57142857142856,1.9686366379513693
Australia,2020-07-23,0.1,0.08,5.08,5.81,0.85,11.66,7.09,4.1,0.10857142857142857,0.10142857142857144,407,5,,41,-17,10,68.06,3.319,54907,375.57142857142856,1.5960858797733215
Australia,2020-07-24,0.1,0.08,4.54,5.53,0.83,10.33,6.07,3.67,0.10571428571428572,0.095714285714285724,309,7,,44,-16,10,68.06,3.319,54907,357.14285714285717,1.2117703608107033
Australia,2020-07-25,0.08,0.08,4.53,5.33,0.83,10.58,6.47,3.69,0.1,0.082857142857142865,372,5,,46,-11,8,68.06,3.319,54907,377.0,1.458830337286672
Australia,2020-07-26,0.1,0.1,5.1,5.85,0.97,12.59,7.49,4.34,0.097142857142857142,0.082857142857142865,475,10,,46,-17,8,68.06,3.319,54907,390.42857142857144,1.8627537908902398
Australia,2020-07-27,0.33,0.07,5.21,5.92,0.98,12.58,7.55,4.43,0.12857142857142859,0.08,549,6,,49,-17,10,68.06,3.319,54907,428.71428571428572,2.1529512235762982
Australia,2020-07-28,0.21,0.08,5.37,5.86,0.97,12.52,7.41,4.47,0.14571428571428571,0.08,400,6,,47,-18,10,68.06,3.319,54907,430.57142857142856,1.5686347712759914
Australia,2020-07-29,0.12,0.06,5.55,5.95,0.98,12.14,7.22,4.32,0.14857142857142858,0.07857142857142857,319,9,,46,-18,10,68.06,3.319,54907,404.42857142857144,1.2509862300926031
Australia,2020-07-30,0.11,0.09,5.36,5.78,0.91,11.86,6.86,4.2,0.15,0.08,746,14,,40,-18,10,68.06,3.319,54907,452.85714285714283,2.9255038484297242
Australia,2020-07-31,0.1,0.08,4.96,5.71,0.82,10.22,5.95,3.8,0.15,0.08,652,7,,44,-17,9,68.06,3.319,54907,501.85714285714283,2.5568746771798661
Australia,2020-08-01,0.1,0.09,4.8,5.61,0.87,10.22,6.22,3.65,0.15285714285714286,0.081428571428571433,419,4,,50,-11,7,68.06,3.319,54907,508.57142857142856,1.6431449229116009
Australia,2020-08-02,0.1,0.08,5.5,6.19,0.98,12.05,7.25,3.96,0.15285714285714286,0.07857142857142857,687,7,,46,-15,6,71.76,3.319,54907,538.85714285714289,2.6941302196665156
Australia,2020-08-03,0.09,0.07,5.64,6.24,1.04,12.35,7.34,4.16,0.11857142857142858,0.07857142857142857,444,13,,43,-18,10,75.46,3.319,54907,523.85714285714289,1.7411845961163506
Australia,2020-08-04,0.09,0.07,5.59,6.05,0.97,12.28,7.39,4.16,0.10142857142857142,0.077142857142857138,453,11,,44,-20,11,75.46,3.319,54907,531.42857142857144,1.7764788784700603
Australia,2020-08-05,0.09,0.07,5.43,6.08,0.97,12.12,7.38,4.12,0.097142857142857142,0.07857142857142857,739,15,,51,-20,11,75.46,3.319,54907,591.42857142857144,2.8980527399323939
Australia,2020-08-06,0.08,0.06,5.36,5.85,0.92,11.78,7.05,3.95,0.09285714285714286,0.074285714285714288,483,8,,52,-22,12,75.46,3.319,54907,553.85714285714289,1.8941264863157599
Australia,2020-08-07,0.09,0.09,4.73,5.61,0.82,10.49,6.17,3.75,0.091428571428571428,0.07571428571428572,463,11,,51,-21,12,75.46,3.319,54907,526.85714285714289,1.8156947477519603
Australia,2020-08-08,0.09,0.08,4.41,5.41,0.87,10.73,6.63,3.83,0.09,0.074285714285714288,475,12,,53,-16,10,75.46,3.319,54907,534.85714285714289,1.8627537908902398
Australia,2020-08-09,0.1,0.07,4.92,5.81,0.97,12.9,7.76,4.29,0.09,0.072857142857142856,404,16,,51,-20,9,75.46,3.319,54907,494.42857142857144,1.5843211189887516
Australia,2020-08-10,0.12,0.08,5.06,6.09,1.08,13.0,7.93,4.45,0.094285714285714278,0.074285714285714288,337,18,,56,-22,11,75.46,3.319,54907,479.14285714285717,1.3215747948000227
Australia,2020-08-11,0.1,0.07,5.2,6.07,1.03,13.17,7.99,4.52,0.09571428571428571,0.074285714285714288,354,19,,51,-22,11,75.46,3.319,54907,465.0,1.3882417725792524
Australia,2020-08-12,0.09,0.08,5.13,5.75,1.03,12.89,7.56,4.57,0.09571428571428571,0.07571428571428572,428,21,,51,-22,12,75.46,3.319,54907,420.57142857142856,1.678439205265311
Australia,2020-08-13,0.09,0.07,4.82,5.55,1.04,12.46,7.26,5.08,0.097142857142857142,0.077142857142857152,292,9,,44,-22,11,75.46,3.319,54907,393.28571428571428,1.1451033830314736
Australia,2020-08-14,0.07,0.08,4.28,5.28,0.91,10.94,6.52,3.99,0.094285714285714292,0.07571428571428572,385,14,,47,-27,12,75.46,3.319,54907,382.14285714285717,1.5098109673531417
Australia,2020-08-15,0.08,0.07,4.17,5.33,0.95,11.21,6.86,4.02,0.09285714285714286,0.074285714285714288,313,4,,48,-16,9,75.46,3.319,54907,359.0,1.2274567085234633
Australia,2020-08-16,0.08,0.08,4.9,5.82,1.08,13.18,7.78,4.52,0.09,0.07571428571428572,285,17,,47,-19,7,75.46,3.319,54907,342.0,1.117652274534144
Australia,2020-08-17,0.09,0.07,5.14,6.18,1.06,13.4,7.83,4.75,0.085714285714285715,0.074285714285714288,290,25,,51,-20,10,75.46,3.319,54907,335.28571428571428,1.1372602091750939
Australia,2020-08-18,0.11,0.07,5.18,6.02,1.03,13.25,8.04,4.78,0.087142857142857147,0.074285714285714288,226,17,,52,-20,11,75.46,3.319,54907,317.0,0.88627864577093518
Australia,2020-08-19,0.11,0.07,5.16,6.0,1.0,12.97,7.65,4.69,0.09,0.072857142857142856,228,12,,52,-21,12,75.46,3.319,54907,288.42857142857144,0.89412181962731507
Australia,2020-08-20,0.08,0.06,4.71,5.74,0.94,12.5,7.38,4.36,0.088571428571428579,0.071428571428571438,246,13,,51,-21,11,75.46,3.319,54907,281.85714285714283,0.96471038433473466
Australia,2020-08-21,0.05,0.07,4.29,5.55,0.81,10.54,6.24,3.99,0.085714285714285715,0.07,180,9,,47,-19,11,75.46,3.319,54907,252.57142857142858,0.7058856470741961
Australia,2020-08-22,0.07,0.07,4.33,5.39,0.84,10.7,6.5,3.86,0.084285714285714283,0.07,200,13,,43,-15,9,75.46,3.319,54907,236.42857142857142,0.78431738563799569
Australia,2020-08-23,0.1,0.06,5.05,5.99,0.99,13.04,7.82,4.35,0.087142857142857147,0.067142857142857143,216,17,,39,-18,8,75.46,3.319,54907,226.57142857142858,0.84706277648903539
Australia,2020-08-24,0.08,0.07,5.0,6.01,1.01,13.13,7.94,4.5,0.085714285714285715,0.067142857142857143,121,15,,38,-19,10,75.46,3.319,54907,202.42857142857142,0.47451201831098744
Australia,2020-08-25,0.08,0.08,4.87,5.95,0.96,13.24,7.74,4.49,0.081428571428571433,0.068571428571428575,151,8,,42,-21,11,75.46,3.319,54907,191.71428571428572,0.59215962615668671
Australia,2020-08-26,0.07,0.07,4.75,5.66,0.95,12.7,7.54,5.06,0.07571428571428572,0.068571428571428575,156,24,,45,-19,11,75.46,3.319,54907,181.42857142857142,0.61176756079763661
Australia,2020-08-27,0.08,0.07,4.51,5.4,0.9,12.43,7.21,4.28,0.07571428571428572,0.07,124,22,,35,-20,11,75.46,3.319,54907,164.0,0.48627677909555733
Australia,2020-08-28,0.08,0.09,4.17,5.18,0.81,10.51,6.29,3.83,0.08,0.072857142857142856,131,11,,35,-18,10,75.46,3.319,54907,157.0,0.51372788759288723
Australia,2020-08-29,0.07,0.07,4.47,5.24,0.89,10.99,6.48,3.93,0.08,0.072857142857142856,112,18,,32,-13,7,75.46,3.319,54907,144.42857142857142,0.43921773595727759
Australia,2020-08-30,0.08,0.08,4.84,5.68,0.98,13.64,7.86,4.37,0.077142857142857152,0.07571428571428572,125,11,,31,-18,6,75.46,3.319,54907,131.42857142857142,0.49019836602374733
Australia,2020-08-31,0.14,0.07,4.82,5.77,1.02,13.24,7.9,4.58,0.085714285714285715,0.07571428571428572,84,41,,27,-18,10,75.46,3.319,54907,126.14285714285714,0.32941330196795821
Australia,2020-09-01,0.07,0.07,4.89,5.65,0.98,13.09,7.82,4.5,0.0842857142857143,0.074285714285714288,85,5,,26,-20,10,75.46,3.319,54907,116.71428571428571,0.33333488889614815
Australia,2020-09-02,0.08,0.06,4.87,5.42,1.0,13.03,7.73,4.48,0.085714285714285715,0.072857142857142856,109,6,,23,-19,11,75.46,3.319,54907,110.0,0.42745297517270764
Australia,2020-09-03,0.09,0.06,4.86,5.31,0.93,12.39,7.34,4.44,0.087142857142857147,0.071428571428571425,127,15,,26,-20,10,75.46,3.319,54907,110.42857142857143,0.49804153988012728
Australia,2020-09-04,0.09,0.09,4.36,5.02,0.85,10.84,6.3,3.95,0.088571428571428579,0.071428571428571425,89,59,,27,-20,10,75.46,3.319,54907,104.42857142857143,0.3490212366089081
Australia,2020-09-05,0.08,0.07,4.13,4.86,0.87,10.67,6.36,3.73,0.09,0.071428571428571425,83,11,,27,-13,6,75.46,3.319,54907,100.28571428571429,0.3254917150397682
Australia,2020-09-06,0.08,0.07,4.74,5.42,1.01,12.96,7.8,4.17,0.09,0.07,76,5,,26,-17,5,75.46,3.319,54907,93.285714285714292,0.29804060654243836
Australia,2020-09-07,0.1,0.07,4.87,5.5,1.04,13.41,7.98,4.83,0.084285714285714283,0.07,48,9,,32,-19,9,75.46,3.319,54907,88.142857142857139,0.18823617255311897
Australia,2020-09-08,0.1,0.07,4.47,5.33,1.05,13.28,7.91,4.43,0.088571428571428579,0.07,67,8,,29,-20,10,75.46,3.319,54907,85.571428571428569,0.26274632418872856
Australia,2020-09-09,0.09,0.05,4.31,5.26,1.0,13.65,8.35,4.57,0.09,0.068571428571428575,93,11,,26,-19,10,75.46,3.319,54907,83.285714285714292,0.364707584321668
Australia,2020-09-10,0.09,0.06,4.24,5.14,0.97,12.78,7.67,4.35,0.09,0.068571428571428575,59,7,,23,-20,9,75.46,3.319,54907,73.571428571428569,0.23137362876320874
Australia,2020-09-11,0.07,0.07,4.0,4.88,0.87,11.21,6.43,3.93,0.087142857142857147,0.065714285714285725,56,9,,18,-18,8,75.46,3.319,54907,68.857142857142861,0.21960886797863879
Australia,2020-09-12,0.06,0.05,4.07,4.81,0.87,11.5,6.67,3.93,0.084285714285714283,0.062857142857142861,46,6,,15,-13,6,75.46,3.319,54907,63.571428571428569,0.180392998696739
Australia,2020-09-13,0.08,0.06,4.44,5.22,0.99,13.29,7.84,4.28,0.084285714285714283,0.06142857142857143,50,6,,17,-16,5,75.46,3.319,54907,59.857142857142854,0.19607934640949892
Australia,2020-09-14,0.08,0.08,4.59,5.17,1.0,14.63,7.81,4.4,0.081428571428571433,0.062857142857142861,39,7,,18,-15,7,75.46,3.319,54907,58.571428571428569,0.15294189019940915
Australia,2020-09-15,0.06,0.06,4.62,5.18,0.97,13.33,7.66,4.42,0.07571428571428572,0.06142857142857143,50,0,,17,-17,8,75.46,3.319,54907,56.142857142857146,0.19607934640949892
Australia,2020-09-16,0.07,0.06,4.56,5.09,0.92,12.75,7.41,4.41,0.072857142857142856,0.062857142857142861,53,8,,16,-17,9,75.46,3.319,54907,50.428571428571431,0.20784410719406887
Australia,2020-09-17,0.08,0.05,4.39,4.81,0.88,11.96,6.98,4.23,0.071428571428571425,0.06142857142857143,35,8,,16,-18,9,75.46,3.319,54907,47.0,0.13725554248664926
Australia,2020-09-18,0.07,0.06,4.19,4.79,0.83,10.51,6.21,3.78,0.071428571428571425,0.06,51,5,,15,-16,8,75.46,3.319,54907,46.285714285714285,0.20000093333768892
Australia,2020-09-19,0.04,0.05,4.16,4.52,0.85,10.67,6.39,3.78,0.068571428571428575,0.06,24,7,,12,-12,6,75.46,3.319,54907,43.142857142857146,0.094118086276559487
Australia,2020-09-20,0.08,0.06,4.48,4.82,0.97,12.04,7.11,4.16,0.068571428571428575,0.06,19,5,,10,-15,6,75.46,3.319,54907,38.714285714285715,0.074510151635609589
Australia,2020-09-21,0.07,0.07,4.49,4.84,0.95,12.34,7.3,4.51,0.067142857142857143,0.058571428571428573,16,2,,8,-19,8,75.46,3.319,54907,35.428571428571431,0.062745390851039654
Australia,2020-09-22,0.17,0.08,4.34,4.88,0.96,12.14,7.13,4.41,0.082857142857142865,0.06142857142857143,33,3,,11,-20,9,75.46,3.319,54907,33.0,0.12941236863026928
Australia,2020-09-23,0.16,0.07,4.68,5.3,0.87,11.79,6.99,4.31,0.095714285714285724,0.062857142857142861,23,5,,11,-19,10,75.46,3.319,54907,28.714285714285715,0.0901964993483695
Australia,2020-09-24,0.1,0.06,4.23,4.87,0.89,10.99,6.42,3.99,0.098571428571428574,0.0642857142857143,16,2,,10,-20,9,75.46,3.319,54907,26.0,0.062745390851039654
Australia,2020-09-25,0.08,0.06,3.74,4.7,0.76,10.23,5.87,3.77,0.1,0.0642857142857143,18,8,,10,-19,10,75.46,3.319,54907,21.285714285714285,0.070588564707419615
Australia,2020-09-26,0.08,0.06,3.86,4.67,0.81,10.03,6.05,3.67,0.10571428571428572,0.065714285714285711,17,1,,12,-10,7,75.46,3.319,54907,20.285714285714285,0.066666977779229641
Australia,2020-09-27,0.09,0.07,4.09,5.01,0.89,11.42,6.66,3.96,0.10714285714285715,0.067142857142857143,24,2,,12,-13,5,75.46,3.319,54907,21.0,0.094118086276559487
Australia,2020-09-28,0.07,0.05,4.25,5.18,0.93,11.56,6.64,4.19,0.10714285714285715,0.0642857142857143,5,3,,11,-30,10,68.06,3.319,54907,19.428571428571427,0.019607934640949894
Australia,2020-09-29,0.06,0.04,4.21,5.1,0.93,11.54,6.72,4.31,0.091428571428571428,0.058571428571428573,20,7,,8,-25,10,68.06,3.319,54907,17.571428571428573,0.078431738563799577
Australia,2020-09-30,0.08,0.06,4.12,4.88,0.88,11.4,6.5,4.24,0.08,0.057142857142857141,17,4,,9,-26,10,68.06,3.319,54907,16.714285714285715,0.066666977779229641
Australia,2020-10-01,0.1,0.07,3.98,4.74,0.86,11.03,6.34,4.04,0.08,0.058571428571428573,19,2,,9,-25,9,68.06,3.319,54907,17.142857142857142,0.074510151635609589
Australia,2020-10-02,0.07,0.06,4.2,4.69,0.81,10.08,5.98,4.06,0.07857142857142857,0.058571428571428573,15,2,,6,-25,8,68.06,3.319,54907,16.714285714285715,0.058823803922849686
